row_id,vehicle_count,avg_vehicle_speed_kmph,road_occupancy_pct,pedestrian_count,incident_distance_m
EVT9_00200,29.8,52.4,38.5,1.1,193.3
EVT9_00156,17.0,11.1,69.5,3.9,
EVT9_01396,3.0,49.4,0.0,0.9,351.9
EVT9_01254,16.0,25.1,28.1,13.5,70.4
EVT9_00481,1.1,33.6,7.4,0.0,80.2
EVT9_01205,21.1,20.5,49.6,8.6,115.1
EVT9_01536,19.8,49.0,30.8,2.8,154.9
EVT9_00399,61.8,16.0,62.4,1.8,57.9
EVT9_01182,15.4,55.5,39.2,16.7,42.7
EVT9_00903,29.5,43.7,39.6,2.3,91.4
EVT9_00813,5.3,53.4,9.4,2.0,134.7
EVT9_01643,27.9,7.8,55.2,3.0,13.6
EVT9_00229,14.6,,42.9,4.1,298.3
EVT9_00431,31.6,16.1,41.6,14.4,202.3
EVT9_01435,16.6,45.3,29.4,9.8,92.0
EVT9_00207,38.0,14.2,49.2,3.0,64.9
EVT9_01627,23.2,10.9,56.7,6.2,62.6
EVT9_01687,11.6,49.9,31.8,2.7,202.7
EVT9_01169,13.1,61.7,,2.0,324.9
EVT9_01497,64.2,16.8,81.2,5.7,154.2
EVT9_00228,12.5,29.6,25.0,4.7,52.2
EVT9_01471,21.6,42.4,40.4,7.8,66.2
EVT9_D0009,25.1,14.4,,13.0,60.7
EVT9_00397,4.6,52.2,11.9,0.9,363.1
EVT9_01975,24.3,19.7,77.3,4.3,108.0
EVT9_01728,36.3,33.7,41.0,6.2,
EVT9_01509,14.9,44.6,38.0,5.3,65.2
EVT9_00191,1.0,62.0,10.6,0.0,303.5
EVT9_01214,12.1,18.4,41.3,19.2,68.3
EVT9_01050,26.0,17.3,35.0,2.0,7.5
EVT9_01990,38.8,12.0,59.9,8.5,222.0
EVT9_01771,9.8,37.7,44.6,0.9,82.5
EVT9_01554,25.3,28.7,39.8,10.7,34.4
EVT9_01017,49.4,10.2,76.2,2.0,14.8
EVT9_01900,23.4,36.2,26.3,7.1,58.3
EVT9_01243,34.6,6.9,62.5,3.3,159.3
EVT9_00676,9.1,49.4,36.8,0.9,127.1
EVT9_01508,24.3,32.9,42.9,1.1,470.9
EVT9_01913,31.4,34.8,38.0,13.8,188.0
EVT9_00691,28.6,29.3,17.9,33.6,138.6
EVT9_01679,31.1,17.9,40.5,3.2,107.2
EVT9_00626,21.6,32.1,12.8,7.8,
EVT9_01496,23.7,59.8,41.9,4.5,34.4
EVT9_01591,5.5,61.9,14.9,0.0,88.6
EVT9_01654,30.5,34.4,39.7,19.1,41.3
EVT9_01904,44.5,6.5,105.6,6.3,198.3
EVT9_00073,29.7,20.2,88.0,8.6,37.4
EVT9_00401,17.7,41.4,27.9,6.7,116.2
EVT9_01331,5.3,40.3,13.3,1.0,129.2
EVT9_01788,32.2,3.3,60.5,29.8,32.5
EVT9_01369,8.7,29.0,2.3,3.0,391.0
EVT9_01491,23.1,42.5,36.9,16.2,110.2
EVT9_01224,32.1,39.8,33.9,38.1,196.5
EVT9_00523,12.2,13.5,0.0,0.0,101.7
EVT9_00168,1.0,44.8,5.2,1.1,73.8
EVT9_00439,0.0,22.5,46.4,2.8,90.6
EVT9_01685,34.0,30.1,1893.9,2.9,98.2
EVT9_01236,28.5,11.5,21.7,2.2,36.7
EVT9_01385,2.6,17.9,15.4,2.2,107.7
EVT9_00096,16.1,50.0,9.7,0.0,132.8
EVT9_01156,21.8,52.1,29.7,4.4,63.7
EVT9_01583,7.4,16.7,49.2,2.6,46.4
EVT9_01772,21.0,30.6,29.3,35.5,98.5
EVT9_01193,24.1,26.0,34.1,7.6,91.3
EVT9_01969,14.5,48.5,53.0,1.8,116.6
EVT9_01294,3.8,43.7,35.1,0.9,143.9
EVT9_01535,5.1,34.5,17.5,1.0,203.7
EVT9_00530,2.9,48.2,19.5,1.9,236.4
EVT9_01477,7.8,51.9,18.4,3.8,80.4
EVT9_01924,33.6,23.7,94.9,16.9,179.0
EVT9_00121,40.1,18.2,51.9,14.1,78.0
EVT9_00380,0.0,45.6,26.6,15.3,147.5
EVT9_01885,27.1,12.2,65.4,6.9,72.4
EVT9_01012,22.3,25.0,32.6,24.8,40.6
EVT9_01756,23.8,46.1,44.2,41.9,48.5
EVT9_01720,38.8,22.3,40.5,4.5,44.7
EVT9_01342,20.4,34.1,20.0,6.5,267.2
EVT9_00990,24.1,42.2,45.0,7.6,297.2
EVT9_00835,11.3,39.8,31.6,0.0,247.0
EVT9_00271,35.9,19.2,73.6,2.7,430.5
EVT9_00896,19.5,30.1,52.5,9.8,227.6
EVT9_01982,32.6,42.0,59.5,1.9,55.2
EVT9_01976,26.3,14.3,37.0,16.4,162.8
EVT9_00672,12.0,38.2,39.7,35.1,59.4
EVT9_01586,37.9,15.7,29.8,15.6,100.0
EVT9_00066,22.9,3.0,,4.4,2.3
EVT9_00392,30.4,27.6,52.6,5.5,110.9
EVT9_00453,14.8,36.2,18.6,0.0,243.1
EVT9_01964,14.2,35.4,9.7,0.9,118.8
EVT9_01038,5.3,43.8,11.9,0.0,40.7
EVT9_00941,11.6,29.1,17.0,6.0,265.4
EVT9_00738,15.2,35.0,33.9,3.1,428.6
EVT9_00971,24.0,33.3,30.9,16.6,51.4
EVT9_D0011,3.6,56.2,14.4,1.1,213.2
EVT9_01170,5.7,52.7,13.3,0.9,239.7
EVT9_01760,11.2,30.8,34.6,6.3,279.2
EVT9_00470,51.6,,88.6,1.7,364.7
EVT9_01855,24.2,26.1,35.0,3.8,423.8
EVT9_00982,4.5,65.9,5.0,1.9,287.1
EVT9_00501,3.6,67.2,18.8,0.0,399.5
EVT9_00360,27.6,15.2,65.9,7.8,27.9
EVT9_01037,0.0,18.4,68.3,3.3,
EVT9_00290,13.1,29.1,37.5,0.9,91.3
EVT9_01475,3.6,13.5,20.8,21.1,57.3
EVT9_00632,13.1,54.9,40.4,12.0,242.6
EVT9_01410,8.9,42.5,35.6,6.1,142.7
EVT9_01304,7.9,31.9,12.3,1.1,71.7
EVT9_01049,28.3,44.2,63.0,9.4,59.9
EVT9_00028,33.6,17.0,53.3,6.7,77.1
EVT9_00719,3.0,34.1,21.9,4.4,219.8
EVT9_00777,4.2,20.5,3.4,0.9,58.5
EVT9_01773,17.2,23.2,37.8,7.1,7.6
EVT9_00559,28.3,1.3,63.6,9.7,159.0
EVT9_00750,17.7,37.3,70.9,26.0,77.0
EVT9_00864,9.6,17.1,9.5,4.7,35.5
EVT9_00317,34.5,36.7,29.4,16.8,48.7
EVT9_D0001,13.5,39.9,20.0,1.1,53.6
EVT9_01466,23.4,24.9,54.6,7.9,245.9
EVT9_01113,19.6,42.5,33.4,4.1,83.5
EVT9_00594,17.5,50.9,9.9,1.0,119.4
EVT9_01077,26.9,38.2,61.8,22.4,459.4
EVT9_00981,25.3,21.4,52.4,16.7,113.3
EVT9_01548,8.2,42.5,7.8,0.9,113.0
EVT9_01487,37.5,23.6,49.6,25.5,91.1
EVT9_01974,19.9,12.6,57.6,0.0,84.6
EVT9_00702,6.2,71.8,25.2,7.7,38.9
EVT9_00250,17.3,34.5,18.0,9.7,435.4
EVT9_00908,14.8,52.3,22.4,21.0,111.2
EVT9_01717,2.1,37.1,31.7,5.9,195.9
EVT9_00812,3.4,43.0,4.2,0.0,77.8
EVT9_00354,3.7,44.6,19.5,1.9,190.4
EVT9_01823,25.5,6.7,62.3,4.3,10.3
EVT9_00243,31.3,12.9,68.9,8.7,107.1
EVT9_01542,2.0,24.3,7.9,8.8,93.7
EVT9_00753,42.4,27.7,60.5,4.9,52.3
EVT9_00749,15.0,23.6,78.9,7.2,
EVT9_01926,36.4,23.9,,1.8,69.1
EVT9_01222,30.3,6.6,72.8,9.5,190.4
EVT9_01557,29.5,35.0,38.4,14.9,377.2
EVT9_01570,10.2,45.8,32.9,4.6,77.6
EVT9_01730,22.2,51.6,30.1,4.4,275.3
EVT9_00614,14.6,13.0,75.1,1.0,61.1
EVT9_01297,9.5,41.5,27.1,0.0,237.3
EVT9_D0014,16.4,24.3,83.6,10.2,242.1
EVT9_01922,4.7,57.5,21.8,1.9,345.5
EVT9_01128,0.0,12.7,26.7,25.2,359.8
EVT9_00881,23.5,28.9,52.1,22.4,125.4
EVT9_01341,44.2,13.2,73.1,7.9,483.5
EVT9_01378,14.8,14.8,30.3,19.6,46.2
EVT9_01794,10.9,0.0,16.2,17.5,71.5
EVT9_01402,27.0,21.8,65.4,6.8,59.6
EVT9_01801,2.6,60.1,20.7,1.8,139.9
EVT9_00817,19.2,21.0,67.4,6.2,54.6
EVT9_01954,15.4,11.6,72.1,5.1,231.6
EVT9_01215,18.3,47.2,34.0,2.2,407.5
EVT9_00925,18.6,43.5,33.2,1.0,41.3
EVT9_00811,3.6,25.4,25.8,9.2,211.0
EVT9_00109,38.3,20.1,58.0,6.3,263.3
EVT9_01861,26.8,6.8,65.5,2.6,114.7
EVT9_01207,18.8,37.7,28.2,41.3,74.3
EVT9_01125,27.6,11.3,74.8,3.9,419.9
EVT9_01158,5.7,46.4,2.0,0.9,296.5
EVT9_01928,35.5,17.8,24.1,9.2,226.5
EVT9_01786,15.5,31.8,31.5,4.7,64.5
EVT9_01781,17.5,56.8,15.5,5.3,57.5
EVT9_00008,18.5,27.6,41.9,28.9,216.4
EVT9_00359,5.4,44.5,10.4,1.0,57.9
EVT9_00342,46.2,4.1,84.6,3.3,18.0
EVT9_01313,3.6,55.9,2.3,1.0,53.3
EVT9_01504,29.0,12.1,77.8,16.1,228.7
EVT9_01302,35.6,36.9,55.6,4.7,10503.5
EVT9_01095,4.5,20.5,18.3,0.0,242.9
EVT9_00747,12.3,80.3,18.4,0.0,42.2
EVT9_00899,10.5,3.5,70.6,1.8,61.8
EVT9_00285,0.0,2.6,58.2,3.7,5.2
EVT9_01483,22.4,34.2,39.1,14.1,161.8
EVT9_01666,28.6,21.0,45.2,1743.2,61.0
EVT9_01344,24.7,10.9,14.9,4.6,78.2
EVT9_01978,3.9,39.4,17.0,0.9,65.5
EVT9_01499,3.4,51.3,14.3,1.1,54.3
EVT9_00532,26.6,50.3,22.9,6.6,164.1
EVT9_00790,19.7,5.4,24.0,3.5,13.4
EVT9_01306,3.7,35.4,0.0,0.0,221.0
EVT9_00345,15.3,39.3,25.0,1.0,146.8
EVT9_00618,11.6,31.2,28.8,17.1,46.8
EVT9_00807,20.3,31.0,39.5,22.5,191.2
EVT9_01042,4.1,27.5,16.0,2.8,385.3
EVT9_00619,26.6,24.3,54.8,37.5,151.6
EVT9_00859,9.3,57.5,18.7,5.9,246.0
EVT9_01663,22.7,27.8,51.5,14.9,223.3
EVT9_01838,21.7,2.1,95.2,2.6,46.7
EVT9_00215,1.9,79.2,10.7,1.0,52.7
EVT9_00005,20.5,25.1,20.6,9.9,15.2
EVT9_01089,20.0,11.2,49.4,2.0,9.2
EVT9_01790,25.8,47.2,42.2,0.9,113.6
EVT9_01533,12.4,22.8,45.4,32.1,
EVT9_00526,3.1,10.0,20.9,8.9,472.8
EVT9_00821,15.0,36.5,26.0,5.7,37.1
EVT9_00668,15.4,43.1,40.2,7.6,386.5
EVT9_01140,17.9,16.9,81.5,3.3,159.9
EVT9_00548,23.9,38.6,23.3,17.3,54.6
EVT9_01949,5.0,62.1,8.0,1.1,41.9
EVT9_01043,0.0,39.4,35.4,1.9,119.1
EVT9_01611,19.0,5.8,26.3,1.0,40.1
EVT9_01721,38.3,2.4,78.7,8.5,33.5
EVT9_00447,19.1,62.0,64.7,0.0,327.3
EVT9_01423,19.5,10.9,30.3,28.1,68.3
EVT9_01061,4.7,46.9,0.0,0.0,262.9
EVT9_01576,4.4,55.5,8.9,0.9,159.7
EVT9_01722,16.7,25.9,65.3,4.4,42.8
EVT9_01075,12.7,36.3,17.1,1.0,43.5
EVT9_00829,5.4,31.0,18.3,9.5,44.8
EVT9_00640,20.6,8.2,49.3,14.1,65.3
EVT9_01311,24.8,34.4,23.6,2.7,43.5
EVT9_00924,34.1,20.4,85.8,6.9,209.0
EVT9_01305,27.7,45.0,26.1,7.8,64.6
EVT9_01041,49.7,28.6,61.0,7.6,45.5
EVT9_01484,11.0,31.1,27.0,20.4,265.5
EVT9_01812,10.3,44.7,27.5,4.9,39.1
EVT9_01151,0.9,34.1,47.4,18.1,444.7
EVT9_00571,27.8,1.6,56.0,6.6,355.0
EVT9_00865,32.8,25.3,29.3,19.5,158.5
EVT9_01183,11.8,59.8,29.4,9.5,537.8
EVT9_00499,11.3,20.6,30.6,10.2,215.1
EVT9_00414,9.7,59.5,7.0,2.2,387.1
EVT9_01141,7.2,57.7,26.9,0.0,419.6
EVT9_00735,8.8,33.7,8.5,1.8,55.9
EVT9_01840,32.1,25.1,79.1,1.8,49.3
EVT9_01281,20.7,65.6,44.1,3.4,66.2
EVT9_00386,15.5,3.8,61.2,3.3,57.8
EVT9_01846,11.7,37.8,36.1,6.4,342.9
EVT9_00911,16.2,26.0,37.5,32.8,70.5
EVT9_01073,2.2,26.8,16.2,2.0,153.2
EVT9_01132,27.3,25.0,62.6,6.9,20.4
EVT9_01637,25.2,7.1,51.4,5.7,69.8
EVT9_01060,21.1,37.2,39.9,2.7,181.6
EVT9_00041,46.8,17.4,45.9,1.1,106.5
EVT9_00940,13.5,41.0,20.4,4.5,42.0
EVT9_01578,6.6,47.9,22.0,0.9,65.2
EVT9_00993,20.6,8.8,30.1,5.3,124.3
EVT9_01973,33.7,12.9,35.2,3.9,59.5
EVT9_00350,23.7,20.2,48.4,7.9,355.2
EVT9_00280,19.7,35.6,43.2,1.8,122.8
EVT9_00772,26.9,28.2,63.2,6.0,
EVT9_00677,9.0,23.6,21.0,21.4,114.6
EVT9_01187,29.4,27.5,41.3,9.0,19.3
EVT9_00171,26.9,21.4,67.2,5.4,124.2
EVT9_01154,4.8,21.1,12.3,1.0,231.3
EVT9_00956,60.8,10.9,48.4,1.0,158.2
EVT9_00328,16.8,65.9,,0.9,197.6
EVT9_00316,21.8,12.1,45.3,11.4,14.2
EVT9_01379,32.7,4.4,78.3,15.7,42.3
EVT9_01307,5.7,56.0,12.4,0.9,195.8
EVT9_01893,49.8,9.8,18.8,1.8,484.2
EVT9_01361,31.4,17.5,63.3,18.4,133.7
EVT9_00461,15.2,44.7,43.8,25.8,226.2
EVT9_01782,46.8,5.1,,3.6,118.6
EVT9_01531,45.6,13.1,70.2,5.8,38.0
EVT9_00323,32.3,7.2,51.1,3.9,10.4
EVT9_D0012,26.8,65.2,25.6,5.1,160.7
EVT9_00014,26.1,30.8,42.6,31.4,380.7
EVT9_00703,31.3,13.1,67.8,2.8,5.7
EVT9_00826,17.9,14.3,70.6,22.6,92.8
EVT9_01429,2.8,23.2,31.2,26.9,309.5
EVT9_00976,32.2,22.7,59.5,6.5,40.4
EVT9_00294,5.2,31.0,0.0,1.7,189.8
EVT9_01886,23.5,36.6,25.1,33.2,108.8
EVT9_00787,24.8,20.8,51.5,1.0,149.1
EVT9_00816,11.1,28.6,56.4,17.7,405.6
EVT9_01605,15.2,0.0,49.7,22.5,440.3
EVT9_00922,41.7,41.4,35.4,10.4,233.9
EVT9_00012,19.4,19.0,62.4,1.7,32.6
EVT9_01202,14.4,42.3,35.3,1.1,40.8
EVT9_01985,11.5,48.7,25.7,11.4,139.1
EVT9_01221,36.8,16.4,52.3,7.9,70.4
EVT9_01709,27.2,20.4,25.0,1.0,8.9
EVT9_00318,7.2,15.2,37.4,19.8,50.3
EVT9_01626,38.6,10.3,70.8,1.0,197.3
EVT9_00090,25.6,34.1,-104.3,31.6,108.6
EVT9_01529,3.2,39.5,14.4,1.0,175.1
EVT9_00581,26.1,6.6,28.7,3.4,46.5
EVT9_00935,14.8,51.7,34.2,6.0,142.7
EVT9_01387,16.2,58.5,11.1,6.1,80.0
EVT9_01907,27.8,20.1,66.1,4.1,7.7
EVT9_00249,2.9,,1.8,1.9,230.9
EVT9_00519,33.5,17.0,75.1,8.9,97.0
EVT9_01330,22.5,36.6,32.1,3.9,515.9
EVT9_00601,46.1,19.1,60.3,4.5,289.7
EVT9_01465,31.0,16.0,55.1,0.9,26.5
EVT9_01096,3.0,17.5,86.5,5.4,74.3
EVT9_01456,38.6,30.3,66.5,4.6,53.9
EVT9_00740,9.0,43.5,46.7,3.2,81.6
EVT9_01160,3.1,49.7,3.5,1.8,475.5
EVT9_00837,11.0,39.1,38.9,25.6,331.4
EVT9_01268,16.5,24.3,34.1,47.5,37.1
EVT9_01588,33.4,22.3,56.5,11.3,96.5
EVT9_01871,41.1,20.5,69.7,11.3,112.9
EVT9_00430,12.4,32.0,38.0,28.3,172.8
EVT9_00918,29.6,18.7,50.0,3.8,175.4
EVT9_00358,47.7,4.1,83.2,4.5,269.4
EVT9_00552,38.3,10.8,86.1,11.0,265.5
EVT9_01810,5.3,67.3,24.3,1.0,397.6
EVT9_01710,31.4,23.4,46.8,13.4,29.0
EVT9_01622,25.6,15.8,39.4,10.2,41.0
EVT9_01119,45.4,26.7,76.7,3.9,-619.0
EVT9_01581,2.0,16.6,26.1,1.0,258.0
EVT9_01261,18.2,60.7,45.0,3.4,257.3
EVT9_00312,40.7,4.8,77.1,18.6,358.7
EVT9_00330,5.6,23.9,34.1,6.8,62.4
EVT9_00251,42.4,22.1,59.6,2.8,103.8
EVT9_00400,51.3,8.7,57.7,5.9,263.6
EVT9_01857,40.1,24.8,65.8,7.4,86.7
EVT9_00852,3.3,52.3,2.5,0.0,81.4
EVT9_01734,27.5,21.4,26.4,2.6,266.0
EVT9_01419,38.3,38.3,18.0,8.3,64.1
EVT9_00929,16.7,60.6,28.6,2.8,36.6
EVT9_01138,37.2,23.7,77.0,4.3,59.6
EVT9_00006,58.6,43.6,74.2,5.5,44.5
EVT9_00132,16.5,21.8,61.8,6.5,5.1
EVT9_00992,29.5,18.8,62.0,3.3,453.0
EVT9_00793,20.9,20.6,36.8,6.0,70.8
EVT9_00673,2.2,0.0,33.8,3.9,7.3
EVT9_00651,8.5,30.9,39.2,11.4,101.4
EVT9_01701,28.5,0.7,54.0,1.8,12.6
EVT9_01561,19.4,32.3,49.2,10.1,562.9
EVT9_01574,6.1,29.9,5.2,1.9,58.8
EVT9_01646,51.8,7.8,67.9,7.2,292.5
EVT9_00665,47.7,29.1,57.2,2.9,275.9
EVT9_01672,29.6,22.4,25.5,34.8,45.1
EVT9_00978,23.6,26.3,20.3,6.2,10.3
EVT9_00489,29.6,32.2,33.0,6.8,102.2
EVT9_01563,5.5,63.8,27.2,6.8,191.4
EVT9_01318,8.9,26.9,51.2,11.2,75.4
EVT9_01288,10.7,58.3,38.3,5.5,199.4
EVT9_01129,20.8,65.2,24.7,2.0,107.2
EVT9_00520,2.0,18.1,72.5,14.5,9.5
EVT9_01751,30.2,35.6,26.4,3.4,93.3
EVT9_01303,43.9,13.9,25.2,7.8,
EVT9_00421,39.3,8.8,63.3,9.4,185.8
EVT9_01736,26.6,25.8,24.6,3.2,103.4
EVT9_01209,3.1,39.4,25.9,1.0,183.0
EVT9_01748,8.5,45.7,21.7,1.9,453.5
EVT9_01010,51.4,14.9,64.4,1.8,344.7
EVT9_00343,14.5,62.9,63.3,9.8,450.2
EVT9_00854,6.8,28.3,42.4,23.1,312.3
EVT9_01768,25.9,22.5,67.1,4.5,5.6
EVT9_00284,32.2,20.0,48.4,8.9,63.6
EVT9_00382,6.1,42.2,21.3,0.0,157.6
EVT9_00485,18.4,47.8,9.3,3.2,
EVT9_01587,26.0,51.8,36.5,1.0,45.5
EVT9_00236,32.9,16.3,59.5,1.9,98.7
EVT9_00998,18.3,28.7,61.9,1.1,225.8
EVT9_00258,0.0,19.7,46.7,24.4,362.6
EVT9_00309,10.0,48.3,16.3,3.2,33.3
EVT9_00708,32.5,14.5,58.7,21.6,187.2
EVT9_00952,34.6,6.7,57.4,7.1,122.2
EVT9_00687,26.3,20.3,33.6,22.7,341.7
EVT9_01044,22.4,16.3,13.4,32.1,45.0
EVT9_00375,32.7,11.4,51.4,10.1,118.7
EVT9_00730,24.5,16.3,42.0,7.8,37.6
EVT9_01766,22.6,25.3,10.1,22.3,198.8
EVT9_00110,23.8,30.7,17.3,16.1,72.2
EVT9_00705,31.6,30.2,44.4,10.9,458.3
EVT9_01262,30.2,30.4,32.5,17.7,110.9
EVT9_01550,37.3,12.7,82.3,2.6,131.4
EVT9_01000,23.3,9.3,46.4,1.1,68.7
EVT9_00801,14.3,61.0,31.7,5.7,253.0
EVT9_01676,13.4,64.5,40.4,4.0,140.3
EVT9_00568,11.8,21.7,32.2,16.9,40.1
EVT9_01747,28.8,5.4,93.9,2.1,
EVT9_00951,15.9,35.6,59.7,9.1,141.4
EVT9_01830,20.2,51.0,5.3,13.1,149.3
EVT9_01553,3.7,73.4,16.2,1.0,132.7
EVT9_00346,5.2,27.9,9.9,0.0,150.4
EVT9_00331,14.6,35.5,41.4,2.1,115.5
EVT9_01953,24.0,17.6,52.9,27.2,44.1
EVT9_01211,28.7,25.6,87.2,3.6,17.0
EVT9_01393,22.4,15.8,60.3,3.3,4.5
EVT9_D0027,5.2,72.9,0.0,1.9,501.6
EVT9_00861,22.3,18.2,70.9,17.8,47.9
EVT9_00017,34.8,25.6,,3.0,135.2
EVT9_00637,14.7,36.5,30.1,6.4,120.5
EVT9_00921,24.2,38.3,21.7,13.4,212.4
EVT9_01630,0.0,31.6,27.1,29.5,81.1
EVT9_00562,42.3,0.0,80.7,4.9,166.3
EVT9_01960,45.8,2.2,85.4,2.0,424.0
EVT9_00858,0.9,52.8,14.6,1.0,233.3
EVT9_00488,38.7,,62.9,6.4,149.4
EVT9_00208,35.9,,49.0,13.2,37.3
EVT9_01339,0.0,34.0,50.8,5.4,45.8
EVT9_01892,33.2,25.7,43.9,20.7,36.1
EVT9_00379,18.1,26.4,29.4,2.7,301.8
EVT9_00456,54.2,34.4,54.3,9.1,247.6
EVT9_01644,4.4,59.8,11.3,1.1,84.7
EVT9_01046,3.9,11.8,12.9,14.3,40.0
EVT9_00475,2.1,38.1,0.3,1.1,113.3
EVT9_01979,30.1,14.3,103.1,6.6,57.7
EVT9_00264,10.3,53.4,2.7,0.0,119.0
EVT9_00053,3.4,40.7,37.1,23.8,49.2
EVT9_01868,21.3,23.6,17.9,16.1,148.6
EVT9_00135,1.8,24.4,25.5,0.9,174.1
EVT9_00252,20.1,6.3,72.5,11.3,
EVT9_00108,36.9,25.4,39.8,2.8,201.1
EVT9_01889,19.0,11.8,35.0,20.3,115.4
EVT9_01906,22.5,27.1,50.7,8.8,95.0
EVT9_01336,7.8,38.7,12.4,0.0,
EVT9_00545,38.0,3.1,65.5,8.2,457.2
EVT9_01887,48.2,16.4,83.3,5.3,201.4
EVT9_00104,24.8,17.4,58.4,2.2,16.8
EVT9_00558,19.5,31.3,24.0,2.9,389.7
EVT9_01328,8.7,37.2,66.8,7.3,120.3
EVT9_01635,22.6,19.7,51.4,1.7,12.8
EVT9_01474,7.4,47.2,5.1,0.9,466.7
EVT9_00616,22.8,58.2,20.0,2.2,383.1
EVT9_01584,41.8,9.6,83.5,6.5,153.4
EVT9_01856,7.1,43.8,13.7,6.7,147.3
EVT9_01809,33.3,41.4,46.2,3.9,520.4
EVT9_01022,22.5,12.4,25.9,13.1,93.1
EVT9_01568,37.4,10.3,36.7,19.6,288.7
EVT9_01468,44.2,16.2,44.8,14.8,401.8
EVT9_00679,5.4,58.1,0.0,0.0,46.1
EVT9_00150,26.7,,79.1,14.8,47.4
EVT9_00098,3.0,51.2,10.5,2.2,68.6
EVT9_00604,21.2,13.8,31.7,2.8,14.2
EVT9_01673,39.2,9.9,46.8,6.4,114.5
EVT9_00556,33.2,35.4,54.4,9.0,53.1
EVT9_01372,45.4,17.0,41.8,8.9,156.3
EVT9_00602,24.2,0.0,44.7,5.5,106.7
EVT9_00756,6.1,39.4,45.0,5.2,94.2
EVT9_01538,41.6,0.0,59.0,2.9,62.2
EVT9_00962,27.8,22.6,54.7,20.4,134.0
EVT9_01346,33.0,15.5,93.5,4.1,35.8
EVT9_00455,27.5,44.6,36.6,28.5,188.8
EVT9_00394,35.5,20.7,28.2,9.1,2.7
EVT9_00681,20.2,36.1,32.0,3.3,108.2
EVT9_01219,22.5,13.0,36.2,8.2,3.1
EVT9_01085,23.3,34.9,51.7,25.9,76.7
EVT9_01829,12.8,20.7,48.8,6.9,138.9
EVT9_00173,36.0,24.0,74.5,8.0,163.9
EVT9_01241,31.0,20.5,67.4,-76.2,35.8
EVT9_01293,39.9,5.9,66.4,12.5,37.2
EVT9_00919,3.7,49.5,21.6,0.0,98.8
EVT9_00024,6.1,35.4,12.2,0.9,250.8
EVT9_01259,11.5,44.7,55.5,6.2,53.1
EVT9_00697,29.7,44.6,49.4,7.2,350.5
EVT9_01327,16.4,33.2,41.5,17.7,362.7
EVT9_00195,6.0,22.1,24.6,3.3,203.4
EVT9_01366,16.0,29.1,9.0,4.6,162.3
EVT9_00500,16.8,30.6,51.6,4.9,72.7
EVT9_00260,13.3,55.7,0.3,1.0,91.3
EVT9_01686,11.3,42.3,38.0,1.0,140.5
EVT9_01912,26.8,27.5,47.5,2.2,2.5
EVT9_01136,21.0,,38.5,1.9,49.2
EVT9_00353,15.3,59.7,35.3,2.1,197.5
EVT9_01031,29.2,44.9,28.0,3.6,209.6
EVT9_01929,3.9,48.4,0.2,4.5,207.2
EVT9_00710,3.9,44.9,17.7,1.0,310.2
EVT9_00728,42.2,13.3,24.3,6.4,32.0
EVT9_00647,6.0,26.9,14.2,1.7,85.7
EVT9_01623,17.1,55.2,17.6,5.5,341.2
EVT9_00242,16.1,40.5,29.6,9.0,305.5
EVT9_00335,37.6,28.6,47.5,8.9,45.0
EVT9_00706,42.3,21.6,65.9,7.1,267.0
EVT9_00364,33.2,16.4,25.4,7.9,2.6
EVT9_01987,28.0,47.4,,2.0,334.5
EVT9_01735,38.4,5.7,63.0,4.0,194.6
EVT9_01684,4.8,53.0,20.3,0.9,44.0
EVT9_00553,20.2,26.1,65.4,4.4,55.4
EVT9_01516,26.3,18.1,13.2,2.8,81.2
EVT9_01712,25.5,16.3,64.6,10.1,35.2
EVT9_00049,37.7,33.3,33.6,35.9,135.4
EVT9_01662,23.1,57.1,14.5,4.5,80.5
EVT9_01323,15.8,30.5,2.9,2.0,156.5
EVT9_00867,4.3,44.7,28.1,1.1,137.8
EVT9_00603,19.2,11.0,,2.2,39.5
EVT9_00023,25.8,31.3,30.7,3.6,483.0
EVT9_01808,17.6,10.7,34.9,9.3,3.6
EVT9_01940,17.5,40.8,37.4,4.3,86.3
EVT9_01363,12.1,39.9,39.1,9.0,47.8
EVT9_00396,13.0,28.9,42.5,24.2,547.2
EVT9_01770,4.1,46.1,9.2,1.8,82.1
EVT9_00077,20.0,47.3,32.3,1.0,202.3
EVT9_D0006,18.4,6.7,90.1,2.9,281.7
EVT9_00390,27.3,18.3,33.9,2.1,21.8
EVT9_00303,7.9,32.3,75.2,27.0,90.6
EVT9_01631,33.1,18.9,33.0,1.0,340.8
EVT9_01118,4.0,55.3,13.9,0.0,156.7
EVT9_01201,2.1,9.6,,1.0,53.2
EVT9_00600,12.7,62.5,1.9,6.2,70.4
EVT9_01769,12.0,41.8,8.5,1.0,355.3
EVT9_01696,38.4,,20.4,3.2,67.1
EVT9_00368,19.6,,56.6,6.7,278.0
EVT9_D0029,25.4,7.4,81.8,6.5,264.6
EVT9_00805,20.5,52.3,20.4,14.7,41.1
EVT9_01464,20.5,1.5,45.3,7.0,2.8
EVT9_00441,32.6,50.4,43.7,7.3,80.3
EVT9_00714,12.3,50.4,63.3,1.7,113.9
EVT9_00977,15.8,22.9,51.6,19.9,140.3
EVT9_01594,5.3,30.3,52.0,2.1,29.7
EVT9_00868,28.4,7.4,71.9,7.5,556.2
