row_id,label
EVT_01293,Heavy_Traffic
EVT_00919,Low_Activity
EVT_00024,Low_Activity
EVT_01259,Free_Flow
EVT_00697,Free_Flow
EVT_01327,Pedestrian_Event
EVT_00195,Free_Flow
EVT_01366,Free_Flow
EVT_00500,Pedestrian_Event
EVT_00260,Low_Activity
EVT_01686,Free_Flow
EVT_01912,Free_Flow
EVT_01136,Free_Flow
EVT_00353,Free_Flow
EVT_01031,Free_Flow
EVT_01929,Low_Activity
EVT_00710,Low_Activity
EVT_00728,Incident
EVT_00647,Low_Activity
EVT_01623,Free_Flow
EVT_00242,Free_Flow
EVT_00335,Heavy_Traffic
EVT_00706,Heavy_Traffic
EVT_00364,Incident
EVT_01987,Free_Flow
EVT_01735,Heavy_Traffic
EVT_01684,Low_Activity
EVT_00553,Heavy_Traffic
EVT_01516,Free_Flow
EVT_01712,Heavy_Traffic
EVT_00049,Pedestrian_Event
EVT_01662,Free_Flow
EVT_01323,Low_Activity
EVT_00867,Pedestrian_Event
EVT_00603,Heavy_Traffic
EVT_00023,Free_Flow
EVT_01808,Heavy_Traffic
EVT_01940,Free_Flow
EVT_01363,Free_Flow
EVT_00396,Free_Flow
EVT_01770,Low_Activity
EVT_00077,Free_Flow
EVT_D0006,Heavy_Traffic
EVT_00390,Incident
EVT_00303,Pedestrian_Event
EVT_01631,Heavy_Traffic
EVT_01118,Low_Activity
EVT_01201,Low_Activity
EVT_00600,Free_Flow
EVT_01769,Free_Flow
EVT_01696,Free_Flow
EVT_00368,Pedestrian_Event
EVT_D0029,Heavy_Traffic
EVT_00805,Low_Activity
EVT_01464,Incident
EVT_00441,Free_Flow
EVT_00714,Free_Flow
EVT_00977,Pedestrian_Event
EVT_01594,Incident
EVT_00868,Heavy_Traffic
EVT_01007,Free_Flow
EVT_00220,Heavy_Traffic
EVT_00944,Heavy_Traffic
EVT_01482,Free_Flow
EVT_01434,Low_Activity
EVT_01090,Incident
EVT_01540,Free_Flow
EVT_01946,Incident
EVT_01656,Low_Activity
EVT_00760,Free_Flow
EVT_01539,Pedestrian_Event
EVT_01186,Free_Flow
EVT_00701,Incident
EVT_00433,Free_Flow
EVT_00103,Free_Flow
EVT_00362,Free_Flow
EVT_01784,Incident
EVT_D0018,Heavy_Traffic
EVT_01828,Free_Flow
EVT_00725,Heavy_Traffic
EVT_00828,Low_Activity
EVT_00315,Incident
EVT_01206,Heavy_Traffic
EVT_00474,Pedestrian_Event
EVT_01476,Free_Flow
EVT_00269,Low_Activity
EVT_00643,Heavy_Traffic
EVT_00193,Free_Flow
EVT_00873,Free_Flow
EVT_00850,Incident
EVT_01399,Free_Flow
EVT_01874,Low_Activity
EVT_00072,Heavy_Traffic
EVT_00422,Heavy_Traffic
EVT_01865,Low_Activity
EVT_00661,Incident
EVT_01860,Low_Activity
EVT_00512,Pedestrian_Event
EVT_01289,Pedestrian_Event
EVT_00138,Free_Flow
EVT_01117,Heavy_Traffic
EVT_01177,Incident
EVT_01296,Low_Activity
EVT_00799,Heavy_Traffic
EVT_01713,Incident
EVT_01937,Free_Flow
EVT_00723,Free_Flow
EVT_01804,Free_Flow
EVT_00016,Heavy_Traffic
EVT_00099,Pedestrian_Event
EVT_01695,Heavy_Traffic
EVT_00071,Free_Flow
EVT_00684,Incident
EVT_01963,Low_Activity
EVT_01628,Pedestrian_Event
EVT_00839,Incident
EVT_00067,Free_Flow
EVT_00611,Low_Activity
EVT_01692,Heavy_Traffic
EVT_00948,Heavy_Traffic
EVT_00930,Free_Flow
EVT_01898,Low_Activity
EVT_01447,Pedestrian_Event
EVT_00830,Heavy_Traffic
EVT_00003,Free_Flow
EVT_01795,Heavy_Traffic
EVT_00152,Free_Flow
EVT_01208,Low_Activity
EVT_01299,Incident
EVT_01989,Heavy_Traffic
EVT_01564,Pedestrian_Event
EVT_00695,Pedestrian_Event
EVT_00680,Heavy_Traffic
EVT_D0017,Heavy_Traffic
EVT_00320,Low_Activity
EVT_00659,Heavy_Traffic
EVT_01258,Free_Flow
EVT_00848,Low_Activity
EVT_00322,Free_Flow
EVT_01185,Low_Activity
EVT_01527,Pedestrian_Event
EVT_00426,Heavy_Traffic
EVT_01444,Heavy_Traffic
EVT_01250,Pedestrian_Event
EVT_00010,Free_Flow
EVT_00106,Pedestrian_Event
EVT_01285,Incident
EVT_01512,Pedestrian_Event
EVT_00057,Pedestrian_Event
EVT_00534,Pedestrian_Event
EVT_00907,Low_Activity
EVT_01918,Heavy_Traffic
EVT_00833,Free_Flow
EVT_01290,Low_Activity
EVT_01388,Pedestrian_Event
EVT_00874,Low_Activity
EVT_00482,Pedestrian_Event
EVT_01184,Low_Activity
EVT_01986,Heavy_Traffic
EVT_01775,Low_Activity
EVT_00932,Heavy_Traffic
EVT_00425,Incident
EVT_01329,Incident
EVT_00527,Heavy_Traffic
EVT_00178,Heavy_Traffic
EVT_01347,Low_Activity
EVT_01688,Free_Flow
EVT_01639,Heavy_Traffic
EVT_00722,Incident
EVT_00124,Free_Flow
EVT_01503,Incident
EVT_01033,Heavy_Traffic
EVT_01015,Free_Flow
EVT_01667,Free_Flow
EVT_00886,Low_Activity
EVT_01601,Pedestrian_Event
EVT_00282,Free_Flow
EVT_D0015,Low_Activity
EVT_01480,Incident
EVT_00608,Low_Activity
EVT_00549,Pedestrian_Event
EVT_00533,Incident
EVT_01567,Heavy_Traffic
EVT_01094,Free_Flow
EVT_00551,Free_Flow
EVT_00845,Incident
EVT_01424,Heavy_Traffic
EVT_00261,Heavy_Traffic
EVT_00653,Pedestrian_Event
EVT_00321,Heavy_Traffic
EVT_00281,Heavy_Traffic
EVT_01789,Free_Flow
EVT_00081,Free_Flow
EVT_00056,Heavy_Traffic
EVT_00580,Free_Flow
EVT_00444,Low_Activity
EVT_00100,Pedestrian_Event
EVT_01682,Free_Flow
EVT_00573,Pedestrian_Event
EVT_01063,Low_Activity
EVT_01489,Heavy_Traffic
EVT_00698,Pedestrian_Event
EVT_01108,Free_Flow
EVT_00409,Heavy_Traffic
EVT_00503,Incident
EVT_01338,Pedestrian_Event
EVT_00027,Pedestrian_Event
EVT_01320,Low_Activity
EVT_01271,Pedestrian_Event
EVT_00950,Heavy_Traffic
EVT_00878,Low_Activity
EVT_01190,Pedestrian_Event
EVT_00174,Low_Activity
EVT_01562,Incident
EVT_01426,Incident
EVT_00560,Incident
EVT_00155,Free_Flow
EVT_01910,Low_Activity
EVT_01997,Incident
EVT_00958,Pedestrian_Event
EVT_00739,Free_Flow
EVT_00748,Pedestrian_Event
EVT_00627,Heavy_Traffic
EVT_00050,Free_Flow
EVT_00504,Heavy_Traffic
EVT_00074,Heavy_Traffic
EVT_01401,Low_Activity
EVT_00609,Incident
EVT_00310,Pedestrian_Event
EVT_01150,Low_Activity
EVT_00625,Pedestrian_Event
EVT_01032,Pedestrian_Event
EVT_01761,Pedestrian_Event
EVT_00297,Pedestrian_Event
EVT_01869,Heavy_Traffic
EVT_D0022,Free_Flow
EVT_00936,Low_Activity
EVT_00224,Incident
EVT_01146,Pedestrian_Event
EVT_01441,Free_Flow
EVT_00204,Low_Activity
EVT_01650,Free_Flow
EVT_00715,Heavy_Traffic
EVT_01694,Heavy_Traffic
EVT_01127,Heavy_Traffic
EVT_00339,Pedestrian_Event
EVT_01438,Free_Flow
EVT_01903,Low_Activity
EVT_00340,Heavy_Traffic
EVT_00798,Free_Flow
EVT_01310,Free_Flow
EVT_00720,Free_Flow
EVT_00779,Free_Flow
EVT_00079,Free_Flow
EVT_00068,Low_Activity
EVT_00804,Free_Flow
EVT_00752,Heavy_Traffic
EVT_01821,Low_Activity
EVT_01616,Low_Activity
EVT_01415,Low_Activity
EVT_01925,Pedestrian_Event
EVT_00667,Pedestrian_Event
EVT_01992,Heavy_Traffic
EVT_01729,Heavy_Traffic
EVT_01407,Free_Flow
EVT_01076,Free_Flow
EVT_00460,Free_Flow
EVT_00311,Low_Activity
EVT_00064,Heavy_Traffic
EVT_00890,Low_Activity
EVT_01543,Incident
EVT_00823,Free_Flow
EVT_01847,Low_Activity
EVT_01732,Free_Flow
EVT_00004,Incident
EVT_00283,Free_Flow
EVT_01192,Incident
EVT_01181,Low_Activity
EVT_01498,Free_Flow
EVT_01931,Incident
EVT_01613,Incident
EVT_00206,Incident
EVT_01212,Incident
EVT_01962,Free_Flow
EVT_01733,Free_Flow
EVT_01716,Pedestrian_Event
EVT_00607,Pedestrian_Event
EVT_01109,Incident
EVT_00231,Heavy_Traffic
EVT_00093,Heavy_Traffic
EVT_00107,Heavy_Traffic
EVT_01133,Low_Activity
EVT_01556,Pedestrian_Event
EVT_00592,Low_Activity
EVT_00742,Incident
EVT_00018,Low_Activity
EVT_00095,Low_Activity
EVT_01452,Low_Activity
EVT_01355,Low_Activity
EVT_01195,Low_Activity
EVT_00189,Heavy_Traffic
EVT_00557,Pedestrian_Event
EVT_00870,Incident
EVT_00606,Free_Flow
EVT_00780,Heavy_Traffic
EVT_01837,Low_Activity
EVT_00696,Pedestrian_Event
EVT_00905,Free_Flow
EVT_01245,Heavy_Traffic
EVT_01467,Free_Flow
EVT_01376,Pedestrian_Event
EVT_01755,Incident
EVT_01700,Free_Flow
EVT_00763,Low_Activity
EVT_00589,Pedestrian_Event
EVT_00515,Heavy_Traffic
EVT_01291,Free_Flow
EVT_00909,Free_Flow
EVT_00410,Free_Flow
EVT_01460,Incident
EVT_01398,Heavy_Traffic
EVT_01609,Heavy_Traffic
EVT_00442,Free_Flow
EVT_01157,Free_Flow
EVT_01179,Heavy_Traffic
EVT_01505,Heavy_Traffic
EVT_01668,Incident
EVT_01983,Heavy_Traffic
EVT_D0024,Low_Activity
EVT_01878,Pedestrian_Event
EVT_00612,Incident
EVT_01826,Pedestrian_Event
EVT_01632,Low_Activity
EVT_00145,Heavy_Traffic
EVT_01681,Low_Activity
EVT_00472,Free_Flow
EVT_01752,Free_Flow
EVT_00490,Low_Activity
EVT_01014,Free_Flow
EVT_00117,Low_Activity
EVT_00254,Pedestrian_Event
EVT_01762,Heavy_Traffic
EVT_01244,Free_Flow
EVT_00286,Free_Flow
EVT_01230,Free_Flow
EVT_00682,Heavy_Traffic
EVT_00370,Heavy_Traffic
EVT_01571,Low_Activity
EVT_01461,Heavy_Traffic
EVT_01806,Low_Activity
EVT_01080,Heavy_Traffic
EVT_00810,Low_Activity
EVT_00782,Heavy_Traffic
EVT_00617,Incident
EVT_01018,Low_Activity
EVT_01862,Pedestrian_Event
EVT_00232,Incident
EVT_01163,Free_Flow
EVT_00593,Low_Activity
EVT_00686,Heavy_Traffic
EVT_00199,Low_Activity
EVT_00333,Low_Activity
EVT_01776,Free_Flow
EVT_00085,Heavy_Traffic
EVT_00292,Heavy_Traffic
EVT_01645,Pedestrian_Event
EVT_00884,Pedestrian_Event
EVT_00569,Incident
EVT_00973,Pedestrian_Event
EVT_00916,Free_Flow
EVT_00875,Pedestrian_Event
EVT_00325,Free_Flow
EVT_00089,Low_Activity
EVT_00338,Pedestrian_Event
EVT_01238,Heavy_Traffic
EVT_00276,Heavy_Traffic
EVT_00840,Free_Flow
EVT_01008,Low_Activity
EVT_00494,Free_Flow
EVT_00075,Pedestrian_Event
EVT_01414,Low_Activity
EVT_00631,Low_Activity
EVT_00846,Heavy_Traffic
EVT_01738,Heavy_Traffic
EVT_01939,Heavy_Traffic
EVT_01603,Incident
EVT_01911,Incident
EVT_00803,Free_Flow
EVT_01277,Free_Flow
EVT_01767,Incident
EVT_00849,Pedestrian_Event
EVT_01352,Incident
EVT_00851,Heavy_Traffic
EVT_00662,Free_Flow
EVT_01249,Free_Flow
EVT_00237,Free_Flow
EVT_01334,Free_Flow
EVT_00946,Heavy_Traffic
EVT_00465,Pedestrian_Event
EVT_00418,Pedestrian_Event
EVT_00420,Free_Flow
EVT_01308,Free_Flow
EVT_00564,Free_Flow
EVT_01510,Incident
EVT_01818,Low_Activity
EVT_00042,Heavy_Traffic
EVT_00791,Heavy_Traffic
EVT_01390,Pedestrian_Event
EVT_01071,Incident
EVT_00462,Heavy_Traffic
EVT_01457,Heavy_Traffic
EVT_00483,Heavy_Traffic
EVT_01514,Heavy_Traffic
EVT_00893,Low_Activity
EVT_00834,Low_Activity
EVT_01896,Low_Activity
EVT_D0026,Incident
EVT_00914,Low_Activity
EVT_01166,Heavy_Traffic
EVT_01680,Free_Flow
EVT_00307,Pedestrian_Event
EVT_01081,Free_Flow
EVT_01488,Free_Flow
EVT_D0008,Low_Activity
EVT_00417,Low_Activity
EVT_01956,Free_Flow
EVT_01016,Incident
EVT_00268,Free_Flow
EVT_00408,Heavy_Traffic
EVT_00827,Free_Flow
EVT_00866,Pedestrian_Event
EVT_00802,Free_Flow
EVT_01723,Pedestrian_Event
EVT_01153,Low_Activity
EVT_01877,Pedestrian_Event
EVT_00635,Heavy_Traffic
EVT_00972,Heavy_Traffic
EVT_00622,Free_Flow
EVT_01988,Free_Flow
EVT_00721,Heavy_Traffic
EVT_01843,Incident
EVT_01373,Incident
EVT_00964,Incident
EVT_00658,Heavy_Traffic
EVT_00476,Free_Flow
EVT_00872,Low_Activity
EVT_01408,Free_Flow
EVT_01942,Heavy_Traffic
EVT_01994,Free_Flow
EVT_00800,Heavy_Traffic
EVT_00273,Pedestrian_Event
EVT_01831,Pedestrian_Event
EVT_00645,Low_Activity
EVT_00163,Free_Flow
EVT_00513,Heavy_Traffic
EVT_00009,Incident
EVT_00999,Free_Flow
EVT_01965,Heavy_Traffic
EVT_00449,Heavy_Traffic
EVT_01580,Pedestrian_Event
EVT_01714,Heavy_Traffic
EVT_00536,Heavy_Traffic
EVT_00440,Incident
EVT_00954,Heavy_Traffic
EVT_00897,Low_Activity
EVT_00040,Heavy_Traffic
EVT_01134,Incident
EVT_01914,Heavy_Traffic
EVT_00239,Pedestrian_Event
EVT_01851,Incident
EVT_00493,Pedestrian_Event
EVT_01834,Free_Flow
EVT_00034,Heavy_Traffic
EVT_00037,Incident
EVT_01575,Incident
EVT_01381,Low_Activity
EVT_00784,Heavy_Traffic
EVT_00547,Low_Activity
EVT_00458,Incident
EVT_01936,Free_Flow
EVT_01360,Heavy_Traffic
EVT_01737,Free_Flow
